appointment_date_continuous,daily_appointments,age,under_12_years_old,over_60_years_old,SMS_received,Hipertension,Diabetes,Alcoholism,Scholarship,average_temp_day,average_rain_day,max_temp_day,max_rain_day,rainy_day_before,storm_day_before,rain_intensity,heat_intensity,gender_F,gender_I,gender_M,specialty_psychotherapy,specialty_speech therapy,specialty_physiotherapy,specialty_Unknown,specialty_occupational therapy,day,month,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2020-06-18,354,19.35593220338983,147,44,113,24,15,12,20,20.66446327683616,0.2186440677966102,24.20508474576271,2.2675141242937853,0.9491525423728814,0.9519774011299436,0.5790960451977402,1.2542372881355932,85,1,268,93.0,81.0,69.0,62.0,28.0,18,6,False,False,False,True,False,False,375.0,629.0,11.0,333.7142857142857,166.03333333333333
2020-06-19,169,18.75147928994083,73,11,49,16,4,5,13,20.41834319526627,0.18071005917159763,24.175147928994082,1.6662721893491126,0.9171597633136095,0.9171597633136095,0.5384615384615384,1.3609467455621302,42,0,127,41.0,39.0,38.0,26.0,18.0,19,6,False,False,False,False,False,False,354.0,390.0,2.0,294.42857142857144,177.46666666666667
2020-06-20,452,18.31858407079646,220,42,147,33,9,10,19,20.433539823008847,0.18871681415929203,24.169469026548672,2.083407079646018,0.9380530973451328,0.9380530973451328,0.5641592920353983,1.3584070796460177,113,0,339,110.0,101.0,93.0,74.0,57.0,20,6,False,True,False,False,False,False,169.0,682.0,99.0,262.85714285714283,183.03333333333333
2020-06-21,6,29.333333333333332,2,1,1,0,0,0,0,19.921666666666667,0.13999999999999999,24.45,0.7000000000000001,1.0,1.0,0.6666666666666666,1.3333333333333333,2,0,4,1.0,1.0,3.0,1.0,0.0,21,6,False,False,True,False,False,False,452.0,16.0,77.0,230.0,194.8
2020-06-22,603,17.53067993366501,276,43,174,41,16,10,38,20.23117744610282,0.17106135986733004,23.876285240464345,2.1572139303482585,0.9286898839137645,0.9286898839137645,0.5572139303482587,1.407960199004975,128,0,475,173.0,116.0,118.0,112.0,50.0,22,6,True,False,False,False,False,False,6.0,7.0,81.0,228.57142857142858,192.43333333333334
2020-06-23,439,16.984054669703873,203,31,146,27,8,7,30,20.535603644646923,0.15908883826879272,24.15375854214123,1.7911161731207288,0.9407744874715261,0.9407744874715261,0.5375854214123007,1.3234624145785876,114,2,323,83.0,102.0,92.0,81.0,52.0,23,6,False,False,False,False,True,False,603.0,237.0,19.0,313.7142857142857,209.83333333333334
2020-06-24,563,17.05150976909414,245,33,160,28,15,8,38,20.28010657193606,0.16571936056838366,23.91261101243339,1.7843694493783304,0.9307282415630551,0.9307282415630551,0.5150976909413855,1.419182948490231,142,2,419,155.0,106.0,113.0,107.0,50.0,24,6,False,False,False,False,False,True,439.0,375.0,44.0,342.57142857142856,223.83333333333334
2020-06-25,403,16.210918114143922,179,28,135,21,8,4,28,20.260347394540943,0.20042183622828783,23.883374689826304,2.1734491315136477,0.9404466501240695,0.9429280397022333,0.5732009925558312,1.3349875930521091,99,1,303,120.0,91.0,65.0,70.0,41.0,25,6,False,False,False,True,False,False,563.0,354.0,1.0,369.42857142857144,241.13333333333333
2020-06-26,426,16.093896713615024,195,25,137,17,11,6,24,20.29272300469484,0.18619718309859157,24.325352112676057,2.020657276995305,0.9248826291079812,0.9272300469483568,0.5,1.3474178403755868,94,0,332,101.0,86.0,85.0,77.0,48.0,26,6,False,False,False,False,False,False,403.0,169.0,3.0,376.42857142857144,254.53333333333333
2020-06-27,6,14.833333333333334,1,0,3,0,0,0,1,22.195000000000004,0.08333333333333333,25.75,2.1,1.0,1.0,0.6666666666666666,1.0,2,0,4,2.0,3.0,0.0,0.0,1.0,27,6,False,True,False,False,False,False,426.0,452.0,63.0,413.14285714285717,268.6333333333333
2020-06-28,243,18.337448559670783,104,21,63,14,11,2,19,20.280576131687244,0.21403292181069958,23.79135802469136,2.049382716049383,0.9506172839506173,0.9506172839506173,0.6378600823045267,1.2962962962962963,72,1,170,66.0,44.0,51.0,37.0,26.0,28,6,False,False,True,False,False,False,6.0,6.0,53.0,349.42857142857144,266.73333333333335
2020-06-29,353,18.26628895184136,141,29,116,23,9,9,17,20.280311614730877,0.17521246458923515,23.877620396600566,1.8203966005665724,0.9490084985835694,0.9518413597733711,0.5354107648725213,1.3314447592067988,85,2,266,92.0,72.0,68.0,62.0,32.0,29,6,True,False,False,False,False,False,243.0,603.0,27.0,383.2857142857143,273.06666666666666
2020-06-30,278,17.12589928057554,116,16,84,14,6,5,14,20.63546762589928,0.14510791366906473,24.123741007194244,1.8525179856115108,0.9424460431654677,0.9424460431654677,0.5323741007194245,1.29136690647482,55,0,223,76.0,52.0,49.0,65.0,24.0,30,6,False,False,False,False,True,False,353.0,439.0,14.0,347.57142857142856,283.93333333333334
2020-07-01,250,18.392,118,23,63,17,10,2,6,20.440279999999998,0.16691999999999999,24.4268,1.8648,0.936,0.936,0.512,1.284,49,1,200,68.0,59.0,46.0,44.0,21.0,1,7,False,False,False,False,False,True,278.0,563.0,28.0,324.57142857142856,292.73333333333335
2020-07-02,247,18.02834008097166,113,22,68,18,8,3,13,20.847935222672064,0.18785425101214576,24.503643724696357,1.9190283400809716,0.951417004048583,0.951417004048583,0.611336032388664,1.174089068825911,63,0,184,72.0,47.0,44.0,40.0,30.0,2,7,False,False,False,True,False,False,250.0,403.0,349.0,279.85714285714283,300.1333333333333
2020-07-03,5,23.4,3,2,0,1,0,0,0,19.146,0.404,22.860000000000003,2.0799999999999996,1.0,1.0,0.4,1.4,0,0,5,1.0,1.0,1.0,1.0,1.0,3,7,False,False,False,False,False,False,247.0,426.0,213.0,257.57142857142856,296.73333333333335
2020-07-04,558,16.64516129032258,254,38,192,31,17,8,37,20.354802867383512,0.17804659498207884,23.886917562724015,1.970250896057348,0.9247311827956989,0.9247311827956989,0.557347670250896,1.4336917562724014,157,1,400,147.0,101.0,119.0,111.0,43.0,4,7,False,True,False,False,False,False,5.0,6.0,265.0,197.42857142857142,289.8
2020-07-05,693,17.551226551226552,293,48,220,44,23,16,38,20.36717171717172,0.16920634920634922,24.10923520923521,1.7499278499278499,0.9408369408369408,0.9408369408369408,0.5050505050505051,1.3073593073593073,164,0,529,155.0,153.0,136.0,136.0,71.0,5,7,False,False,True,False,False,False,558.0,243.0,88.0,276.2857142857143,299.56666666666666
2020-07-06,695,17.552517985611512,300,43,205,56,13,16,34,20.30505035971223,0.17136690647482014,23.938273381294962,1.8860431654676257,0.9424460431654677,0.9410071942446043,0.5151079136690647,1.3496402877697842,166,2,527,182.0,127.0,141.0,117.0,80.0,6,7,True,False,False,False,False,False,693.0,353.0,145.0,340.57142857142856,319.73333333333335
2020-07-07,397,17.5088161209068,176,31,119,31,14,6,16,20.47544080604534,0.16065491183879094,24.253400503778337,1.92367758186398,0.9319899244332494,0.9319899244332494,0.5465994962216625,1.3425692695214106,98,2,297,109.0,94.0,78.0,66.0,32.0,7,7,False,False,False,False,True,False,695.0,278.0,5.0,389.42857142857144,338.06666666666666
2020-07-08,589,16.71816638370119,273,36,181,25,10,8,42,20.50161290322581,0.18804753820033956,24.06774193548387,2.094057724957555,0.933786078098472,0.9320882852292021,0.5874363327674024,1.3276740237691003,146,0,443,169.0,130.0,96.0,103.0,55.0,8,7,False,False,False,False,False,True,397.0,250.0,13.0,406.42857142857144,351.1333333333333
2020-07-09,5,21.0,3,1,2,1,0,0,0,19.978,0.254,24.240000000000002,2.5,1.0,1.0,1.2,1.0,3,0,2,2.0,0.0,2.0,0.0,1.0,9,7,False,False,False,True,False,False,589.0,247.0,503.0,454.85714285714283,370.3333333333333
2020-07-10,100,17.76,45,9,35,7,2,5,4,20.3293,0.1354,24.029,1.558,0.92,0.92,0.52,1.46,28,0,72,27.0,18.0,20.0,22.0,10.0,10,7,False,False,False,False,False,False,5.0,5.0,542.0,420.2857142857143,353.73333333333335
2020-07-11,139,16.0431654676259,70,4,48,8,0,4,11,20.54935251798561,0.14050359712230218,24.10503597122302,1.893525179856115,0.8920863309352518,0.8920863309352518,0.5107913669064749,1.474820143884892,34,0,105,47.0,29.0,23.0,21.0,12.0,11,7,False,True,False,False,False,False,100.0,558.0,629.0,433.85714285714283,339.0
2020-07-12,67,19.104477611940297,33,8,20,7,3,2,7,19.630149253731343,0.14059701492537313,23.597014925373134,1.7597014925373136,0.9701492537313433,0.9701492537313433,0.5074626865671642,1.2985074626865671,17,1,49,23.0,15.0,8.0,12.0,7.0,12,7,False,False,True,False,False,False,139.0,693.0,390.0,374.0,322.6666666666667
2020-07-13,55,19.618181818181817,19,5,18,5,2,0,2,20.39690909090909,0.208,24.318181818181817,2.4727272727272727,0.9454545454545454,0.9454545454545454,0.6,1.1090909090909091,12,0,43,14.0,17.0,10.0,4.0,7.0,13,7,True,False,False,False,False,False,67.0,695.0,682.0,284.57142857142856,311.9
2020-07-14,94,17.340425531914892,37,6,35,3,2,1,6,20.2181914893617,0.25053191489361704,23.619148936170212,2.34468085106383,0.9468085106382979,0.9468085106382979,0.574468085106383,1.3829787234042554,22,0,72,19.0,20.0,15.0,19.0,17.0,14,7,False,False,False,False,True,False,55.0,397.0,16.0,193.14285714285714,291.0
2020-07-15,200,15.81,104,10,57,6,5,7,8,20.34485,0.1594,24.0925,1.8565,0.95,0.95,0.575,1.285,59,0,141,48.0,41.0,41.0,34.0,24.0,15,7,False,False,False,False,False,True,94.0,589.0,7.0,149.85714285714286,293.6
2020-07-16,270,16.696296296296296,132,20,84,23,5,4,7,20.15137037037037,0.14674074074074073,23.697037037037035,1.3881481481481481,0.937037037037037,0.9333333333333333,0.42962962962962964,1.348148148148148,63,2,205,81.0,59.0,44.0,48.0,25.0,16,7,False,False,False,True,False,False,200.0,5.0,237.0,94.28571428571429,300.03333333333336
2020-07-17,363,17.333333333333332,170,31,124,19,9,6,23,20.391735537190083,0.16269972451790635,23.93801652892562,1.9834710743801653,0.9449035812672176,0.9449035812672176,0.5041322314049587,1.2865013774104683,95,0,268,95.0,69.0,66.0,69.0,35.0,17,7,False,False,False,False,False,False,270.0,100.0,375.0,132.14285714285714,301.1333333333333
2020-07-18,253,16.462450592885375,121,16,83,9,9,2,13,20.453873517786562,0.1833596837944664,24.055335968379445,2.076284584980237,0.9367588932806324,0.932806324110672,0.5928853754940712,1.3122529644268774,63,1,189,59.0,47.0,52.0,49.0,35.0,18,7,False,True,False,False,False,False,363.0,139.0,354.0,169.71428571428572,300.73333333333335
2020-07-19,259,18.62162162162162,101,24,74,19,6,2,15,20.746254826254827,0.15239382239382238,24.206177606177604,1.8077220077220078,0.9459459459459459,0.9459459459459459,0.4980694980694981,1.22007722007722,64,0,195,61.0,52.0,60.0,49.0,19.0,19,7,False,False,True,False,False,False,253.0,67.0,169.0,186.0,297.3666666666667
2020-07-20,40,12.2,20,0,15,0,0,2,2,20.878,0.1305,24.7725,1.7725000000000002,0.975,0.975,0.5,1.25,5,0,35,6.0,10.0,9.0,7.0,5.0,20,7,True,False,False,False,False,False,259.0,55.0,452.0,213.42857142857142,300.3666666666667
2020-07-21,1,41.0,0,0,0,0,0,0,0,22.88,0.01,28.6,0.2,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,21,7,False,False,False,False,True,False,40.0,94.0,6.0,211.28571428571428,286.6333333333333
2020-07-22,3,13.333333333333334,1,0,1,0,0,0,0,20.826666666666668,0.0033333333333333335,25.03333333333333,0.10000000000000002,0.6666666666666666,0.6666666666666666,0.0,2.0,0,0,3,1.0,0.0,1.0,1.0,0.0,22,7,False,False,False,False,False,True,1.0,200.0,603.0,198.0,286.46666666666664
2020-07-23,1,18.0,0,0,0,0,0,0,0,18.61,2.38,20.1,26.4,1.0,1.0,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,23,7,False,False,False,True,False,False,3.0,270.0,439.0,169.85714285714286,266.46666666666664
2020-07-24,2,17.0,0,0,0,0,0,0,0,20.65,0.0,25.05,0.0,1.0,1.0,0.0,1.0,0,0,2,0.0,1.0,1.0,0.0,0.0,24,7,False,False,False,False,False,False,1.0,363.0,563.0,131.42857142857142,251.86666666666667
2020-07-25,4,10.25,2,1,2,0,0,0,0,21.002499999999998,0.0,24.799999999999997,0.025,1.0,1.0,0.0,0.75,1,0,3,2.0,0.0,1.0,0.0,0.0,25,7,False,True,False,False,False,False,2.0,253.0,403.0,79.85714285714286,233.16666666666666
2020-07-26,680,17.595588235294116,285,43,214,38,18,11,35,20.282514705882353,0.17673529411764705,23.943823529411763,1.8860294117647058,0.9323529411764706,0.9338235294117647,0.5147058823529411,1.3705882352941177,153,2,525,182.0,132.0,127.0,129.0,81.0,26,7,False,False,True,False,False,False,4.0,259.0,426.0,44.285714285714285,219.86666666666667
2020-07-27,968,17.423553719008265,429,70,314,56,27,22,56,20.34410123966942,0.16964876033057852,24.114979338842975,2.1148760330578513,0.9369834710743802,0.9359504132231405,0.5402892561983471,1.3233471074380165,246,0,722,242.0,226.0,182.0,182.0,83.0,27,7,True,False,False,False,False,False,680.0,40.0,6.0,104.42857142857143,228.33333333333334
2020-07-28,909,16.71067106710671,438,60,286,52,18,11,54,20.597491749174917,0.18480748074807482,24.27711771177118,1.907150715071507,0.9317931793179318,0.9317931793179318,0.5665566556655666,1.3278327832783279,215,1,693,236.0,187.0,173.0,162.0,106.0,28,7,False,False,False,False,True,False,968.0,1.0,243.0,237.0,260.4
2020-07-29,494,17.469635627530366,215,37,148,29,19,9,33,20.324615384615385,0.18447368421052632,24.181174089068826,2.233198380566802,0.9271255060728745,0.9311740890688259,0.5748987854251012,1.3481781376518218,130,1,363,120.0,107.0,103.0,86.0,45.0,29,7,False,False,False,False,False,True,909.0,3.0,353.0,366.7142857142857,282.6
2020-07-30,671,16.65573770491803,326,48,226,33,19,8,37,20.52548435171386,0.16664679582712372,24.32414307004471,1.9253353204172878,0.9329359165424739,0.9344262295081968,0.5886736214605067,1.2816691505216096,170,1,500,171.0,163.0,114.0,100.0,79.0,30,7,False,False,False,True,False,False,494.0,1.0,278.0,436.85714285714283,287.3
2020-07-31,27,16.37037037037037,13,1,7,2,1,0,2,21.424074074074074,0.3977777777777778,24.45925925925926,4.2407407407407405,0.9259259259259259,0.9259259259259259,0.9629629629629629,1.0740740740740742,10,0,17,9.0,3.0,3.0,10.0,2.0,31,7,False,False,False,False,False,False,671.0,2.0,250.0,532.5714285714286,300.4
2020-08-01,7,14.428571428571429,3,1,3,0,0,0,1,21.647142857142857,0.21428571428571427,25.057142857142857,3.3428571428571425,1.0,1.0,0.7142857142857143,0.8571428571428571,2,0,5,3.0,0.0,1.0,1.0,2.0,1,8,False,True,False,False,False,False,27.0,4.0,247.0,536.1428571428571,292.96666666666664
2020-08-02,234,18.017094017094017,110,17,71,19,10,6,11,20.519145299145297,0.21876068376068375,23.932905982905982,2.219230769230769,0.9230769230769231,0.9273504273504274,0.6538461538461539,1.3974358974358974,61,0,173,65.0,48.0,36.0,54.0,21.0,2,8,False,False,True,False,False,False,7.0,680.0,5.0,536.5714285714286,284.96666666666664
2020-08-03,416,16.728365384615383,180,29,132,16,7,10,17,20.271802884615383,0.2099278846153846,23.968509615384615,2.1752403846153845,0.9375,0.9375,0.6153846153846154,1.3317307692307692,115,0,301,106.0,81.0,101.0,71.0,31.0,3,8,True,False,False,False,False,False,234.0,968.0,558.0,472.85714285714283,292.6
2020-08-04,336,17.672619047619047,154,28,99,22,3,3,20,20.25220238095238,0.178125,23.92589285714286,1.6633928571428571,0.9553571428571429,0.9553571428571429,0.49404761904761907,1.306547619047619,85,0,251,98.0,68.0,59.0,63.0,35.0,4,8,False,False,False,False,True,False,416.0,909.0,693.0,394.0,287.8666666666667
2020-08-05,167,19.095808383233532,72,16,39,12,6,4,12,20.241377245508982,0.18652694610778442,24.03952095808383,2.3065868263473055,0.9640718562874252,0.9640718562874252,0.6047904191616766,1.281437125748503,46,0,121,46.0,30.0,36.0,29.0,18.0,5,8,False,False,False,False,False,True,336.0,494.0,695.0,312.14285714285717,275.96666666666664
2020-08-06,564,16.21808510638298,240,36,168,31,5,9,27,20.282606382978724,0.15656028368794325,23.903191489361703,1.7079787234042552,0.9219858156028369,0.9219858156028369,0.5141843971631206,1.4060283687943262,145,2,417,145.0,127.0,112.0,106.0,47.0,6,8,False,False,False,True,False,False,167.0,671.0,397.0,265.42857142857144,258.3666666666667
2020-08-07,4,12.75,1,1,2,0,0,0,0,21.025,0.5275,23.125,2.0749999999999997,1.0,1.0,1.0,1.5,2,0,2,1.0,1.0,1.0,0.0,1.0,7,8,False,False,False,False,False,False,564.0,27.0,589.0,250.14285714285714,263.93333333333334
2020-08-08,2,27.5,1,0,1,1,0,0,0,18.67,0.025,22.4,0.5,1.0,1.0,0.0,1.5,0,0,2,0.0,1.0,1.0,0.0,0.0,8,8,False,True,False,False,False,False,4.0,7.0,5.0,246.85714285714286,244.43333333333334
2020-08-09,49,21.06122448979592,15,3,15,4,2,2,3,20.73938775510204,0.21163265306122447,24.89183673469388,2.4938775510204083,0.9591836734693877,0.9591836734693877,0.6938775510204082,1.163265306122449,11,0,38,10.0,13.0,9.0,12.0,3.0,9,8,False,False,True,False,False,False,2.0,234.0,100.0,246.14285714285714,244.33333333333334
2020-08-10,43,25.953488372093023,15,10,14,6,1,3,1,20.813488372093023,0.08581395348837209,24.76511627906977,1.3,0.9534883720930233,0.9534883720930233,0.4418604651162791,1.2093023255813953,12,0,31,7.0,13.0,12.0,4.0,5.0,10,8,True,False,False,False,False,False,49.0,416.0,139.0,219.71428571428572,242.63333333333333
2020-08-11,39,18.384615384615383,13,1,8,0,0,0,2,20.315384615384612,0.10794871794871795,23.266666666666666,1.235897435897436,0.9487179487179487,0.9230769230769231,0.5128205128205128,1.435897435897436,7,0,32,14.0,9.0,3.0,7.0,3.0,11,8,False,False,False,False,True,False,43.0,336.0,67.0,166.42857142857142,239.43333333333334
2020-08-12,13,11.0,8,0,3,0,0,1,0,19.85923076923077,0.13923076923076924,23.476923076923075,0.9692307692307692,0.9230769230769231,0.9230769230769231,0.46153846153846156,1.5384615384615385,3,0,10,5.0,3.0,0.0,3.0,2.0,12,8,False,False,False,False,False,True,39.0,167.0,55.0,124.0,238.5
2020-08-13,31,24.612903225806452,11,5,9,2,0,0,1,20.37741935483871,0.12225806451612903,24.041935483870965,1.064516129032258,0.9354838709677419,0.9354838709677419,0.3870967741935484,1.3870967741935485,7,1,23,9.0,5.0,6.0,5.0,6.0,13,8,False,False,False,True,False,False,13.0,564.0,94.0,102.0,237.1
2020-08-14,49,16.06122448979592,20,1,16,3,1,1,2,21.054489795918368,0.1153061224489796,24.677551020408163,1.646938775510204,0.9795918367346939,0.9795918367346939,0.46938775510204084,1.0612244897959184,8,0,41,11.0,8.0,6.0,10.0,8.0,14,8,False,False,False,False,False,False,31.0,4.0,200.0,25.857142857142858,235.0
2020-08-15,9,17.333333333333332,3,0,1,0,0,0,2,19.64333333333333,0.23111111111111113,23.322222222222223,2.7555555555555555,1.0,1.0,0.7777777777777778,1.2222222222222223,2,0,7,2.0,2.0,1.0,0.0,3.0,15,8,False,True,False,False,False,False,49.0,2.0,270.0,32.285714285714285,229.96666666666667
2020-08-16,9,13.777777777777779,3,0,2,0,0,0,1,22.60222222222222,0.02333333333333333,25.811111111111114,0.35555555555555557,0.7777777777777778,0.8888888888888888,0.0,1.6666666666666667,3,0,6,2.0,1.0,3.0,2.0,1.0,16,8,False,False,True,False,False,False,9.0,49.0,363.0,33.285714285714285,221.26666666666668
2020-08-17,3,39.0,0,1,2,1,0,0,0,20.263333333333332,0.06,24.066666666666666,0.7666666666666666,0.6666666666666666,0.6666666666666666,0.0,2.0,0,0,3,0.0,1.0,0.0,1.0,0.0,17,8,True,False,False,False,False,False,9.0,43.0,253.0,27.571428571428573,209.46666666666667
2020-08-18,12,17.5,5,1,3,1,0,1,1,20.37333333333333,0.15,24.258333333333336,1.3583333333333334,1.0,1.0,0.75,1.0833333333333333,3,0,9,2.0,3.0,5.0,0.0,2.0,18,8,False,False,False,False,True,False,3.0,39.0,259.0,21.857142857142858,201.13333333333333
2020-08-19,9,25.0,2,1,4,2,1,0,0,18.935555555555556,0.06333333333333332,21.955555555555556,0.7444444444444445,1.0,1.0,0.4444444444444444,1.4444444444444444,2,0,7,2.0,4.0,1.0,1.0,1.0,19,8,False,False,False,False,False,True,12.0,13.0,40.0,18.0,192.9
2020-08-20,140,17.02857142857143,60,10,34,9,4,1,10,20.245428571428572,0.12878571428571428,24.142857142857142,1.612142857142857,0.9642857142857143,0.9642857142857143,0.5928571428571429,1.2642857142857142,37,2,101,34.0,26.0,21.0,30.0,18.0,20,8,False,False,False,True,False,False,9.0,31.0,1.0,17.428571428571427,191.86666666666667
2020-08-21,111,16.27027027027027,44,6,40,8,2,0,7,20.234954954954954,0.27684684684684685,23.71171171171171,2.908108108108108,0.9459459459459459,0.9459459459459459,0.7117117117117117,1.3513513513513513,23,0,88,26.0,18.0,22.0,23.0,15.0,21,8,False,False,False,False,False,False,140.0,49.0,3.0,33.0,196.5
2020-08-22,103,17.339805825242717,51,8,24,4,2,5,8,20.910097087378638,0.1833980582524272,24.83009708737864,2.2766990291262137,0.9223300970873787,0.9223300970873787,0.6504854368932039,1.2135922330097086,24,1,78,37.0,20.0,16.0,16.0,12.0,22,8,False,True,False,False,False,False,111.0,9.0,1.0,41.857142857142854,200.1
2020-08-23,90,15.677777777777777,45,6,31,7,1,1,5,20.26388888888889,0.2252222222222222,23.828888888888887,2.6066666666666665,0.9555555555555556,0.9555555555555556,0.6333333333333333,1.3111111111111111,22,0,68,28.0,18.0,13.0,20.0,7.0,23,8,False,False,True,False,False,False,103.0,9.0,2.0,55.285714285714285,203.5
2020-08-24,149,14.026845637583893,81,6,50,9,2,1,5,20.406577181208053,0.19154362416107382,24.291275167785237,2.436912751677852,0.9328859060402684,0.9328859060402684,0.5771812080536913,1.3691275167785235,39,0,110,31.0,38.0,35.0,23.0,9.0,24,8,True,False,False,False,False,False,90.0,3.0,4.0,66.85714285714286,206.43333333333334
2020-08-25,15,16.2,7,1,3,1,1,1,1,19.666666666666668,0.09333333333333332,23.21333333333333,1.7,0.9333333333333333,0.9333333333333333,0.3333333333333333,1.4666666666666666,1,0,14,6.0,4.0,3.0,1.0,0.0,25,8,False,False,False,False,True,False,149.0,12.0,680.0,87.71428571428571,211.26666666666668
2020-08-26,21,15.714285714285714,7,0,7,4,0,0,1,20.00809523809524,0.09666666666666668,23.385714285714286,1.2142857142857142,0.9047619047619048,0.9047619047619048,0.38095238095238093,1.5238095238095237,4,0,17,5.0,7.0,2.0,4.0,2.0,26,8,False,False,False,False,False,True,15.0,9.0,968.0,88.14285714285714,189.1
2020-08-27,443,15.927765237020315,210,20,146,26,10,7,27,20.53512415349887,0.20627539503386003,24.242437923250563,2.0686230248307,0.9367945823927766,0.9367945823927766,0.5395033860045146,1.345372460496614,100,3,340,115.0,93.0,68.0,91.0,47.0,27,8,False,False,False,True,False,False,21.0,140.0,909.0,89.85714285714286,157.53333333333333
2020-08-28,271,17.653136531365313,110,16,80,16,5,3,13,20.620036900369,0.18793357933579335,24.454243542435425,2.301845018450184,0.948339483394834,0.948339483394834,0.6346863468634686,1.2693726937269372,70,0,201,68.0,62.0,53.0,40.0,34.0,28,8,False,False,False,False,False,False,443.0,111.0,494.0,133.14285714285714,142.0
2020-08-29,417,17.388489208633093,191,36,124,28,16,11,28,20.061774580335733,0.20189448441247002,23.83021582733813,2.115347721822542,0.9400479616306955,0.9400479616306955,0.6187050359712231,1.4172661870503598,113,1,303,116.0,85.0,75.0,79.0,45.0,29,8,False,True,False,False,False,False,271.0,103.0,671.0,156.0,134.56666666666666
2020-08-30,274,15.894160583941606,123,18,82,13,5,7,10,20.04733576642336,0.155985401459854,23.77700729927007,1.697080291970803,0.9379562043795621,0.9379562043795621,0.4306569343065693,1.3868613138686132,75,0,199,64.0,53.0,61.0,53.0,34.0,30,8,False,False,True,False,False,False,417.0,90.0,27.0,200.85714285714286,126.1
2020-08-31,681,16.6079295154185,296,40,194,41,19,12,44,20.212628487518355,0.17312775330396477,23.957709251101324,2.115418502202643,0.9383259911894273,0.9383259911894273,0.5682819383259912,1.3098384728340675,180,0,501,188.0,128.0,130.0,119.0,75.0,31,8,True,False,False,False,False,False,274.0,149.0,7.0,227.14285714285714,134.33333333333334
2020-09-01,39,15.435897435897436,21,1,14,1,2,3,2,20.314358974358974,0.24512820512820513,24.17948717948718,2.68974358974359,0.9743589743589743,0.9743589743589743,0.5641025641025641,1.2307692307692308,9,1,29,13.0,7.0,5.0,6.0,7.0,1,9,False,False,False,False,True,False,681.0,15.0,234.0,303.14285714285717,156.8
2020-09-02,17,17.176470588235293,10,1,6,2,0,0,1,20.76,0.13882352941176473,25.27058823529412,1.3823529411764706,1.0,1.0,0.35294117647058826,0.8235294117647058,4,0,13,6.0,4.0,2.0,3.0,1.0,2,9,False,False,False,False,False,True,39.0,21.0,416.0,306.57142857142856,150.3
2020-09-03,515,18.03106796116505,233,42,172,31,16,16,18,20.177941747572813,0.18106796116504853,23.951067961165048,2.00621359223301,0.9223300970873787,0.9223300970873787,0.5766990291262136,1.3902912621359222,133,1,381,146.0,94.0,111.0,83.0,48.0,3,9,False,False,False,True,False,False,17.0,443.0,336.0,306.0,137.0
2020-09-04,228,18.486842105263158,97,25,67,20,9,2,8,20.30087719298246,0.1423245614035088,23.848684210526315,1.537280701754386,0.9342105263157895,0.9342105263157895,0.4780701754385965,1.3026315789473684,59,0,169,55.0,52.0,50.0,34.0,16.0,4,9,False,False,False,False,False,False,515.0,271.0,167.0,316.2857142857143,142.96666666666667
2020-09-05,179,18.150837988826815,82,19,60,13,6,1,11,20.510335195530725,0.17089385474860336,24.033519553072626,1.800558659217877,0.9553072625698324,0.9553072625698324,0.5027932960893855,1.2960893854748603,45,1,133,47.0,33.0,42.0,32.0,12.0,5,9,False,True,False,False,False,False,228.0,417.0,564.0,310.14285714285717,145.0
2020-09-06,248,17.298387096774192,108,19,65,12,7,5,11,20.648548387096774,0.1845967741935484,24.41491935483871,2.1798387096774197,0.9556451612903226,0.9556451612903226,0.592741935483871,1.278225806451613,60,0,188,57.0,62.0,40.0,42.0,30.0,6,9,False,False,True,False,False,False,179.0,274.0,4.0,276.14285714285717,132.16666666666666
2020-09-07,263,16.8212927756654,114,19,81,18,5,2,12,19.99444866920152,0.15224334600760456,23.663498098859314,1.9285171102661596,0.9277566539923955,0.9315589353612167,0.532319391634981,1.4334600760456273,74,0,189,71.0,45.0,44.0,58.0,30.0,7,9,True,False,False,False,False,False,248.0,681.0,2.0,272.42857142857144,140.3
2020-09-08,16,17.75,5,2,4,2,0,0,1,19.204375,0.07375,23.0375,1.63125,1.0,1.0,0.5,1.3125,5,0,11,5.0,2.0,4.0,4.0,1.0,8,9,False,False,False,False,True,False,263.0,39.0,49.0,212.71428571428572,149.0
2020-09-09,9,17.0,3,0,1,0,0,0,0,20.18111111111111,0.1622222222222222,23.944444444444443,1.9555555555555557,0.8888888888888888,0.8888888888888888,0.5555555555555556,2.0,2,0,7,1.0,2.0,1.0,2.0,3.0,9,9,False,False,False,False,False,True,16.0,17.0,43.0,209.42857142857142,147.9
2020-09-10,465,17.623655913978496,201,28,126,22,12,10,31,20.345612903225806,0.18348387096774196,24.203440860215053,2.1266666666666665,0.9419354838709677,0.9419354838709677,0.5333333333333333,1.3419354838709678,129,0,336,125.0,92.0,88.0,94.0,39.0,10,9,False,False,False,True,False,False,9.0,515.0,39.0,208.28571428571428,146.76666666666668
